subj_idx,rt,response,nr_targets
pilot_6,0.595856641938,1.0,0.0
pilot_6,0.523041264435,1.0,1.0
pilot_6,0.524553487026,1.0,1.0
pilot_6,0.614583821682,1.0,2.0
pilot_6,0.544649679885,1.0,2.0
pilot_6,0.473835394372,1.0,2.0
pilot_6,0.641054984541,1.0,0.0
pilot_6,0.506717433718,1.0,1.0
pilot_6,0.514624183655,1.0,1.0
pilot_6,0.447599405299,1.0,2.0
pilot_6,0.547662764704,1.0,1.0
pilot_6,0.636477573623,1.0,0.0
pilot_6,0.722677832327,1.0,2.0
pilot_6,0.502459768967,1.0,2.0
pilot_6,0.503804902307,1.0,2.0
pilot_6,0.649396804853,1.0,0.0
pilot_6,0.514702425742,1.0,1.0
pilot_6,0.559308687919,1.0,0.0
pilot_6,0.739950046941,1.0,0.0
pilot_6,0.500123933774,1.0,0.0
pilot_6,0.618396212624,1.0,1.0
pilot_6,0.460628309499,1.0,1.0
pilot_6,0.458766302199,1.0,2.0
pilot_6,0.518033216393,1.0,0.0
pilot_6,0.43496977299,1.0,2.0
pilot_6,0.546983498743,1.0,2.0
pilot_6,0.46825715405,1.0,2.0
pilot_6,0.610641660784,1.0,2.0
pilot_6,0.534392425248,1.0,2.0
pilot_6,0.440458794506,1.0,2.0
pilot_6,0.623547566493,1.0,0.0
pilot_6,1.11163029442,1.0,2.0
pilot_6,0.633145462984,1.0,0.0
pilot_6,0.600325399879,1.0,0.0
pilot_6,0.485486420716,1.0,1.0
pilot_6,0.488143339709,1.0,2.0
pilot_6,0.564369442287,1.0,0.0
pilot_6,0.450011481775,1.0,1.0
pilot_6,0.579054802072,1.0,0.0
pilot_6,0.569461942358,1.0,2.0
pilot_6,0.464173226487,1.0,1.0
pilot_6,0.500014545981,1.0,0.0
pilot_6,0.459618297004,1.0,2.0
pilot_6,0.563964388924,1.0,0.0
pilot_6,0.470101899511,0.0,2.0
pilot_6,0.544945419925,1.0,2.0
pilot_6,0.49032321237,1.0,2.0
pilot_6,0.463703886552,1.0,2.0
pilot_6,0.483190650323,1.0,1.0
pilot_6,0.470771739208,1.0,1.0
pilot_6,0.52847219132,1.0,0.0
pilot_6,0.55481417822,1.0,0.0
pilot_6,0.630892046192,1.0,1.0
pilot_6,0.417499533416,1.0,2.0
pilot_6,0.494672220261,1.0,1.0
pilot_6,0.499760166374,1.0,0.0
pilot_6,0.790848260722,1.0,1.0
pilot_6,0.490658627213,1.0,2.0
pilot_6,0.424626692689,1.0,2.0
pilot_6,0.495070187339,1.0,0.0
pilot_6,0.484287470001,1.0,1.0
pilot_6,0.555143397944,1.0,2.0
pilot_6,0.467297216732,1.0,1.0
pilot_6,0.423989432688,1.0,2.0
pilot_6,0.42236360999,1.0,1.0
pilot_6,0.42696984746,1.0,1.0
pilot_6,0.343208688977,1.0,2.0
pilot_6,0.362982756868,1.0,1.0
pilot_6,0.454842369131,1.0,0.0
pilot_6,0.521272915902,1.0,1.0
pilot_6,0.421139816332,1.0,2.0
pilot_6,0.435680178304,1.0,0.0
pilot_6,0.613180762063,1.0,0.0
pilot_6,0.657140695147,1.0,2.0
pilot_6,0.569770003459,1.0,0.0
pilot_6,0.528042754186,1.0,1.0
pilot_6,0.725162144944,1.0,0.0
pilot_6,0.520813710225,1.0,0.0
pilot_6,0.522656536056,1.0,1.0
pilot_6,0.602591293376,1.0,2.0
pilot_6,0.555043706059,1.0,1.0
pilot_6,0.529804988423,1.0,0.0
pilot_6,0.597944604286,1.0,1.0
pilot_6,0.511290362679,1.0,1.0
pilot_6,0.496311446833,1.0,0.0
pilot_6,0.521142963125,1.0,0.0
pilot_6,0.465870940156,1.0,0.0
pilot_6,0.532324889884,1.0,1.0
pilot_6,0.544795205339,1.0,0.0
pilot_6,0.779399387653,1.0,1.0
pilot_6,0.482910371785,1.0,0.0
pilot_6,0.581965542677,1.0,1.0
pilot_6,0.464300101293,1.0,0.0
pilot_6,0.567140696206,1.0,2.0
pilot_6,0.488188687283,1.0,2.0
pilot_6,0.408819349464,1.0,1.0
pilot_6,0.5031655755,1.0,0.0
pilot_6,0.515627683034,1.0,2.0
pilot_6,0.467991347375,1.0,2.0
pilot_6,0.473738894104,1.0,1.0
pilot_6,0.484969309583,1.0,0.0
pilot_6,0.500514158102,1.0,2.0
pilot_6,0.459552459977,1.0,1.0
pilot_6,0.40132154368,1.0,2.0
pilot_6,0.436738847517,1.0,2.0
pilot_6,0.450925048,1.0,1.0
pilot_6,0.415604865248,1.0,2.0
pilot_6,0.389906477469,1.0,2.0
pilot_6,0.392050701288,1.0,2.0
pilot_6,0.390245105104,1.0,2.0
pilot_6,0.566289682215,1.0,0.0
pilot_6,0.45756918429,1.0,1.0
pilot_6,0.576529281841,1.0,0.0
pilot_6,0.542949215066,1.0,0.0
pilot_6,0.350553432673,1.0,2.0
pilot_6,0.528739722802,1.0,0.0
pilot_6,0.473897568611,1.0,1.0
pilot_6,0.505057162521,1.0,0.0
pilot_6,0.481309800025,1.0,2.0
pilot_6,0.517613739165,1.0,1.0
pilot_6,0.483485496725,1.0,0.0
pilot_6,0.448605929004,1.0,2.0
pilot_6,0.625164581274,1.0,1.0
pilot_6,0.505409734379,1.0,0.0
pilot_6,0.57849412535,1.0,0.0
pilot_6,0.487232995454,1.0,2.0
pilot_6,0.458166070673,1.0,1.0
pilot_6,0.660251110695,1.0,0.0
pilot_6,0.516411710479,1.0,0.0
pilot_6,0.646710378491,1.0,0.0
pilot_6,0.44014904142,1.0,1.0
pilot_6,0.564983686506,1.0,0.0
pilot_6,0.504436996358,1.0,2.0
pilot_6,0.480228508202,1.0,1.0
pilot_6,0.531850468349,1.0,0.0
pilot_6,0.519485874721,1.0,2.0
pilot_6,0.441706434763,1.0,2.0
pilot_6,0.532116683019,1.0,2.0
pilot_6,0.489305477949,1.0,2.0
pilot_6,0.944453873846,1.0,0.0
pilot_6,0.53536396928,1.0,0.0
pilot_6,0.582572070969,1.0,1.0
pilot_6,0.576929154078,1.0,0.0
pilot_6,0.583783417567,1.0,1.0
pilot_6,0.737416144789,1.0,1.0
pilot_6,0.592375459878,1.0,1.0
pilot_6,0.697308061101,1.0,0.0
pilot_6,0.562065683147,1.0,1.0
pilot_6,0.511435687312,1.0,0.0
pilot_6,0.470555792063,1.0,1.0
pilot_6,0.473913717636,1.0,1.0
pilot_6,0.423542271719,1.0,2.0
pilot_6,0.975229768191,1.0,2.0
pilot_6,0.485381214883,1.0,1.0
pilot_6,0.425387575528,1.0,2.0
pilot_6,0.472505599711,1.0,1.0
pilot_6,0.598014986447,1.0,0.0
pilot_6,0.597782524988,1.0,2.0
pilot_6,0.643096810148,1.0,2.0
pilot_6,0.537314940919,1.0,1.0
pilot_6,0.54248914222,1.0,2.0
pilot_6,0.5502925696,1.0,2.0
pilot_6,0.529938085524,1.0,0.0
pilot_6,0.500848190135,1.0,1.0
pilot_6,0.695479383136,1.0,0.0
pilot_6,0.4845768441,1.0,2.0
pilot_6,0.475804407842,1.0,1.0
pilot_6,0.633383744741,1.0,0.0
pilot_6,0.584417554775,1.0,0.0
pilot_6,0.52162276061,1.0,1.0
pilot_6,0.642205257715,1.0,1.0
pilot_6,0.576905544301,1.0,0.0
pilot_6,0.488007564164,1.0,2.0
pilot_6,0.670611192365,1.0,0.0
pilot_6,0.535404942894,1.0,2.0
pilot_6,0.516047289085,1.0,2.0
pilot_6,0.474022313438,1.0,1.0
pilot_6,0.448423332368,1.0,1.0
pilot_6,0.535117476777,1.0,0.0
pilot_6,0.74846326764,1.0,2.0
pilot_6,0.45630015741,1.0,2.0
pilot_6,0.569278260086,1.0,0.0
pilot_6,0.474416090085,1.0,1.0
pilot_6,0.431818765,1.0,2.0
pilot_6,0.569869143702,1.0,0.0
pilot_6,0.591596850029,1.0,0.0
pilot_6,0.533163564814,1.0,0.0
pilot_6,0.617968579001,1.0,1.0
pilot_6,0.474596853206,1.0,2.0
pilot_6,0.454332859926,1.0,2.0
pilot_6,0.45259210231,1.0,2.0
pilot_6,0.497969645226,1.0,1.0
pilot_6,0.496878948315,1.0,1.0
pilot_6,0.593509562851,1.0,0.0
pilot_6,0.529222682258,1.0,1.0
pilot_6,0.853102564799,1.0,2.0
pilot_6,0.564868913586,1.0,0.0
pilot_6,0.641015873733,1.0,0.0
pilot_6,0.553773710012,1.0,1.0
pilot_6,0.490476024932,1.0,2.0
pilot_6,0.560035035082,1.0,0.0
pilot_6,0.463890857145,0.0,0.0
pilot_6,0.58114818237,1.0,0.0
pilot_6,0.566665695499,1.0,1.0
pilot_6,0.578910992602,1.0,1.0
pilot_6,0.626146798854,1.0,1.0
pilot_6,0.609425037411,1.0,2.0
pilot_6,0.463818356651,1.0,2.0
pilot_6,0.454821669325,1.0,1.0
pilot_6,0.467446666502,1.0,1.0
pilot_6,0.502395944744,1.0,1.0
pilot_6,0.570603296792,1.0,2.0
pilot_6,0.504916613844,1.0,2.0
pilot_6,0.517161016603,1.0,1.0
pilot_6,0.878106498291,1.0,0.0
pilot_6,0.442197494142,1.0,1.0
pilot_6,0.695464524451,1.0,0.0
pilot_6,0.506545862509,1.0,2.0
pilot_6,0.627434827908,1.0,0.0
pilot_6,0.561229071844,1.0,1.0
pilot_6,0.596225317644,1.0,0.0
pilot_6,0.482748217663,1.0,0.0
pilot_6,0.481120993803,1.0,2.0
pilot_6,0.391753800082,1.0,1.0
pilot_6,0.456378294675,1.0,2.0
pilot_6,0.503908149335,1.0,2.0
pilot_6,0.581435489667,1.0,2.0
pilot_6,0.530834089915,1.0,2.0
pilot_6,0.485446095096,1.0,2.0
pilot_6,0.515187290002,1.0,1.0
pilot_6,0.579891083024,1.0,0.0
pilot_6,0.449033274981,1.0,2.0
pilot_6,0.602252968913,1.0,2.0
pilot_6,1.05753615354,1.0,0.0
pilot_6,0.486932278284,1.0,1.0
pilot_6,0.602411013426,1.0,0.0
pilot_6,0.536878717847,1.0,2.0
pilot_6,0.595897270378,1.0,1.0
pilot_6,0.54704086138,1.0,1.0
pilot_6,0.48325216492,1.0,1.0
pilot_6,0.577827168803,1.0,0.0
pilot_6,0.62982775221,1.0,1.0
pilot_6,0.459754747721,1.0,2.0
pilot_6,0.426365455149,1.0,1.0
pilot_6,0.503141908547,1.0,1.0
pilot_6,0.534446103919,1.0,0.0
pilot_6,0.368586944123,1.0,2.0
pilot_6,0.522094904989,1.0,0.0
pilot_6,0.680325523759,1.0,0.0
pilot_6,0.581722724963,1.0,0.0
pilot_6,0.496472434142,1.0,0.0
pilot_6,0.578590811616,1.0,2.0
pilot_6,0.459250512466,1.0,2.0
pilot_6,0.518082061933,1.0,0.0
pilot_6,0.515434260031,1.0,1.0
pilot_6,0.559168658412,1.0,0.0
pilot_6,0.520154331606,1.0,1.0
pilot_6,0.467939297866,1.0,1.0
pilot_6,0.459742391013,1.0,0.0
pilot_6,0.486556129471,1.0,2.0
pilot_6,0.498041938547,1.0,2.0
pilot_6,0.458068637942,1.0,2.0
pilot_6,0.464016375964,1.0,1.0
pilot_6,0.58610865086,1.0,0.0
pilot_6,0.434049814002,1.0,2.0
pilot_6,0.479444045585,1.0,1.0
pilot_6,0.644601983158,0.0,0.0
pilot_6,0.505963849987,1.0,2.0
pilot_6,0.55117966125,1.0,0.0
pilot_6,0.67711103919,1.0,0.0
pilot_6,0.591250896462,1.0,2.0
pilot_6,0.523234597439,1.0,0.0
pilot_6,0.492410424726,1.0,2.0
pilot_6,0.552164761979,1.0,1.0
pilot_6,0.624870688865,1.0,0.0
pilot_6,0.506805267245,1.0,0.0
pilot_6,0.466943337239,1.0,2.0
pilot_6,0.468950927167,1.0,2.0
pilot_6,0.489957512636,1.0,2.0
pilot_6,0.614913665754,1.0,1.0
pilot_6,0.552128363498,1.0,2.0
pilot_6,0.447566549608,1.0,1.0
pilot_6,0.491473536366,1.0,2.0
pilot_6,0.442290538442,1.0,2.0
pilot_6,0.656644325818,1.0,0.0
pilot_6,0.520149708473,1.0,0.0
pilot_6,0.41116341305,1.0,0.0
pilot_6,0.581954472781,1.0,2.0
pilot_6,0.456048711777,1.0,2.0
pilot_6,0.428036976594,1.0,1.0
pilot_6,0.418250801522,1.0,1.0
pilot_6,0.457027053745,1.0,2.0
pilot_6,0.609566440904,1.0,2.0
pilot_6,0.54413069677,1.0,0.0
pilot_6,0.446135599077,1.0,1.0
pilot_6,0.463579915719,1.0,1.0
pilot_6,0.545033223099,1.0,0.0
pilot_6,0.507125868226,1.0,0.0
pilot_6,0.390493910763,1.0,2.0
pilot_6,0.46983318604,1.0,1.0
pilot_6,0.570623576248,1.0,0.0
pilot_6,0.452658833681,1.0,2.0
pilot_6,0.435036402716,1.0,2.0
pilot_6,0.546753742906,1.0,0.0
pilot_6,0.543813200581,1.0,0.0
pilot_6,0.512144538639,1.0,2.0
pilot_6,0.514779737838,1.0,2.0
pilot_6,0.415150948696,1.0,2.0
pilot_6,0.443181796877,1.0,1.0
pilot_6,0.519320585454,1.0,1.0
pilot_6,0.402259734026,1.0,1.0
pilot_6,0.560120720275,1.0,1.0
pilot_6,0.472509070856,1.0,1.0
pilot_6,0.619202923031,1.0,0.0
pilot_6,0.463652869385,1.0,2.0
pilot_6,0.532152547506,1.0,1.0
pilot_6,0.514398441426,1.0,1.0
pilot_6,0.436079378547,1.0,2.0
pilot_6,0.51243425509,1.0,1.0
pilot_6,0.511413418697,1.0,0.0
pilot_6,0.400468696883,1.0,2.0
pilot_6,0.629694532287,1.0,0.0
pilot_6,0.498688468461,1.0,2.0
pilot_6,0.4417131067,1.0,2.0
pilot_6,0.561471544385,1.0,0.0
pilot_6,0.420256159824,1.0,0.0
pilot_6,0.51321504574,1.0,0.0
pilot_6,0.497471457916,1.0,1.0
pilot_6,0.559300419995,1.0,2.0
pilot_6,0.60287000593,1.0,0.0
pilot_6,0.421475413997,1.0,0.0
pilot_6,0.522147794844,1.0,0.0
pilot_6,0.452749948824,1.0,2.0
pilot_6,0.511964174338,1.0,0.0
pilot_6,0.46747987619,1.0,2.0
pilot_6,0.470551631279,1.0,1.0
pilot_6,0.494186620832,1.0,0.0
pilot_6,0.543798641896,1.0,0.0
pilot_6,0.482969078409,1.0,0.0
pilot_6,0.446125297173,1.0,0.0
pilot_6,0.567274329771,1.0,2.0
pilot_6,0.456283495567,1.0,0.0
pilot_6,0.454113667165,1.0,0.0
pilot_6,0.466849384124,1.0,2.0
pilot_6,0.470477643152,1.0,0.0
pilot_6,0.50431491833,1.0,1.0
pilot_6,0.448023079312,1.0,2.0
pilot_6,0.489954314666,1.0,1.0
pilot_6,0.437706341234,1.0,1.0
pilot_6,0.40122976572,1.0,2.0
pilot_6,0.545527444448,1.0,0.0
pilot_6,0.688901894217,1.0,0.0
pilot_6,0.553512343648,1.0,1.0
pilot_6,0.552273748129,1.0,2.0
pilot_6,0.434924815766,1.0,2.0
pilot_6,0.441850529407,1.0,1.0
pilot_6,0.439121643913,1.0,1.0
pilot_6,0.497911679773,1.0,0.0
pilot_6,0.469302014216,1.0,1.0
pilot_6,0.443503939845,1.0,1.0
pilot_6,0.518776777395,1.0,0.0
pilot_6,0.543492653598,1.0,1.0
pilot_6,0.484297589082,1.0,1.0
pilot_6,0.487656576292,1.0,1.0
pilot_6,0.46465676476,1.0,1.0
pilot_6,0.360632002993,1.0,2.0
pilot_6,0.553610661546,1.0,1.0
pilot_6,0.478236181777,1.0,2.0
pilot_6,0.728556055002,1.0,0.0
pilot_6,0.456227060098,1.0,2.0
pilot_6,0.546157303696,1.0,0.0
pilot_6,0.580278553378,1.0,0.0
pilot_6,0.42402467918,1.0,1.0
pilot_6,0.403424629062,1.0,2.0
pilot_6,0.403092256191,1.0,1.0
pilot_6,0.485227675975,1.0,1.0
pilot_6,0.415146823559,1.0,1.0
pilot_6,0.546098642249,1.0,0.0
pilot_6,0.449719281348,1.0,2.0
pilot_6,0.499208750389,1.0,0.0
pilot_6,0.465852715504,1.0,2.0
pilot_6,0.551336094954,1.0,1.0
pilot_6,0.54060961191,1.0,1.0
pilot_6,0.550719798754,1.0,1.0
pilot_6,0.431162287178,1.0,1.0
pilot_6,0.440868323827,1.0,2.0
pilot_6,0.387067028192,1.0,2.0
pilot_6,0.43813813317,1.0,1.0
pilot_6,0.393220168281,1.0,1.0
pilot_6,0.437031350763,1.0,1.0
pilot_6,0.469930573948,1.0,1.0
pilot_6,0.370086035661,1.0,2.0
pilot_6,0.408883212511,1.0,1.0
pilot_6,0.410979886778,1.0,1.0
pilot_6,0.324802223861,1.0,2.0
pilot_6,0.580353663848,1.0,0.0
pilot_6,0.448867877361,1.0,1.0
pilot_6,0.454904936541,1.0,2.0
pilot_6,0.455429811602,1.0,2.0
pilot_6,0.593011354717,1.0,0.0
pilot_6,0.577792159133,1.0,0.0
pilot_6,0.57740674676,1.0,1.0
pilot_6,0.500833703094,1.0,2.0
pilot_6,0.678571755442,1.0,0.0
pilot_6,0.401042531482,1.0,1.0
pilot_6,0.5195836618,1.0,0.0
pilot_6,0.393060992602,1.0,2.0
pilot_6,0.440295494042,1.0,2.0
pilot_6,0.420198788364,1.0,1.0
pilot_6,0.821800841404,1.0,0.0
pilot_6,0.522348966951,1.0,0.0
pilot_6,0.55148669036,1.0,0.0
pilot_6,0.568804699367,1.0,2.0
pilot_6,0.473064446805,1.0,2.0
pilot_6,0.544807172403,1.0,2.0
1,0.657814570528,0.0,1.0
1,0.533200422811,1.0,1.0
1,0.498120642413,1.0,2.0
1,0.51175856484,1.0,0.0
1,0.491628058269,1.0,2.0
1,0.559805405879,1.0,0.0
1,0.560382720345,1.0,1.0
1,0.563714831704,1.0,0.0
1,0.77306187994,1.0,1.0
1,0.612812677748,1.0,2.0
1,0.586505525891,1.0,1.0
1,0.439752951759,1.0,1.0
1,0.498815992498,1.0,2.0
1,0.517572016557,1.0,0.0
1,0.698874512498,1.0,0.0
1,0.843690535374,1.0,0.0
1,0.582534982124,1.0,1.0
1,0.737583638329,1.0,0.0
1,0.54776890263,1.0,1.0
1,0.738346537895,1.0,0.0
1,0.74028235118,1.0,0.0
1,0.519457385672,1.0,2.0
1,0.511538999213,1.0,2.0
1,0.552657841661,1.0,2.0
1,0.539129999408,1.0,1.0
1,0.514582201533,1.0,0.0
1,0.553241629983,1.0,0.0
1,0.592288261047,1.0,2.0
1,0.792455213712,1.0,0.0
1,0.88152611148,1.0,1.0
1,0.537428427444,1.0,0.0
1,0.449794972097,1.0,1.0
1,0.544375364494,1.0,2.0
1,0.59526587867,1.0,2.0
1,0.504782900345,1.0,2.0
1,0.61891096177,1.0,0.0
1,0.448041861164,1.0,1.0
1,0.523943334323,1.0,2.0
1,0.558456944869,1.0,0.0
1,0.469024758684,1.0,1.0
1,0.475421908734,1.0,0.0
1,0.677902636773,1.0,0.0
1,0.512797696036,1.0,0.0
1,0.482268542633,1.0,0.0
1,0.491696066907,1.0,0.0
1,0.446833671318,1.0,1.0
1,0.58544913301,1.0,2.0
1,0.549135993293,1.0,2.0
1,0.427366820659,1.0,2.0
1,0.555784358308,1.0,1.0
1,0.693111033775,1.0,1.0
1,0.552818704804,1.0,2.0
1,0.489432117363,1.0,0.0
1,0.437112749743,1.0,2.0
1,0.437394396111,1.0,2.0
1,0.393698272033,1.0,1.0
1,0.61390234594,1.0,2.0
1,0.538819178793,1.0,2.0
1,0.452593346126,1.0,1.0
1,0.688536560439,1.0,0.0
1,0.559451548135,1.0,2.0
1,0.673864660712,1.0,2.0
1,0.399691066181,1.0,1.0
1,0.410569034619,1.0,2.0
1,0.47459614808,1.0,2.0
1,0.516200563987,1.0,0.0
1,0.518207623027,0.0,1.0
1,0.545178238433,1.0,1.0
1,0.864489701038,1.0,0.0
1,0.406458330821,1.0,2.0
1,0.491608553013,1.0,2.0
1,0.496275955651,1.0,0.0
1,0.59761181059,1.0,1.0
1,0.481168827799,1.0,1.0
1,0.466299184016,1.0,2.0
1,0.537558921656,1.0,2.0
1,0.517666343498,1.0,0.0
1,0.821650248996,1.0,0.0
1,0.644491002997,1.0,0.0
1,0.457155804877,1.0,2.0
1,0.727492830149,1.0,1.0
1,0.630841161998,1.0,0.0
1,0.462898725193,1.0,2.0
1,0.512990511023,1.0,1.0
1,0.641321104762,1.0,0.0
1,0.485301865963,1.0,2.0
1,0.458777506443,1.0,1.0
1,0.801960847966,1.0,2.0
1,0.471983356329,1.0,1.0
1,0.581688903054,0.0,0.0
1,0.547440565177,1.0,2.0
1,0.584603237105,1.0,1.0
1,0.499853996094,1.0,0.0
1,0.471550686983,1.0,2.0
1,0.393113829734,1.0,1.0
1,0.436983986321,1.0,2.0
1,0.457454110088,1.0,1.0
1,0.424435339301,1.0,2.0
1,0.418429192228,1.0,1.0
1,0.499434091325,1.0,0.0
1,0.416162173933,1.0,2.0
1,0.404706875866,1.0,2.0
1,0.411294572928,1.0,2.0
1,0.615886446263,1.0,0.0
1,0.483232573344,1.0,2.0
1,0.580722976723,1.0,2.0
1,0.608235114472,1.0,1.0
1,0.519067051486,1.0,1.0
1,0.911749922176,1.0,1.0
1,0.639066562668,1.0,0.0
1,0.452501005158,1.0,2.0
1,0.516199813996,1.0,1.0
1,0.679524725507,1.0,0.0
1,0.496096604067,1.0,1.0
1,0.506820216775,1.0,0.0
1,0.488999876819,1.0,2.0
1,0.644787418249,1.0,0.0
1,0.62495873883,1.0,0.0
1,0.473078811599,1.0,1.0
1,0.491562167939,1.0,2.0
1,0.728553794921,1.0,1.0
1,0.650652990938,1.0,0.0
1,0.626019196439,1.0,1.0
1,0.560047495048,1.0,0.0
1,0.504575808489,1.0,2.0
1,0.51423234852,1.0,0.0
1,0.593393462957,1.0,0.0
1,0.556900635987,1.0,2.0
1,0.699702204787,1.0,1.0
1,0.595982015191,1.0,1.0
1,0.51759689489,1.0,2.0
1,0.502037436076,1.0,2.0
1,0.597534760484,1.0,0.0
1,0.609146046248,1.0,1.0
1,0.488982975527,1.0,1.0
1,0.532202732764,1.0,1.0
1,0.551041657163,1.0,0.0
1,0.504998328863,1.0,1.0
1,0.575411633763,1.0,2.0
1,0.729950134992,1.0,0.0
1,0.550826711464,1.0,0.0
1,0.553400467994,1.0,0.0
1,0.580890391007,1.0,0.0
1,0.507590565365,1.0,1.0
1,0.643350524988,1.0,2.0
1,0.577045941085,1.0,1.0
1,0.873157046852,1.0,2.0
1,0.693195656087,1.0,1.0
1,0.529519052448,1.0,0.0
1,0.59884198998,1.0,0.0
1,0.526538351231,1.0,0.0
1,0.603795730916,1.0,2.0
1,0.518563088728,1.0,1.0
1,0.628916385685,1.0,1.0
1,0.691785210292,1.0,2.0
1,0.552049157021,1.0,0.0
1,0.584007394675,1.0,2.0
1,0.786756968868,1.0,0.0
1,0.556707911019,1.0,1.0
1,0.751295034919,1.0,0.0
1,0.560110322607,1.0,1.0
1,0.644888384239,1.0,0.0
1,0.634093598128,1.0,0.0
1,0.455106827867,1.0,1.0
1,0.592094546111,1.0,2.0
1,0.432156308874,1.0,2.0
1,0.553917711644,1.0,1.0
1,0.585149481019,1.0,1.0
1,0.531170480594,1.0,1.0
1,0.428360580787,1.0,2.0
1,0.467016640498,1.0,1.0
1,0.514304634737,1.0,0.0
1,0.43178321833,1.0,2.0
1,0.654315590509,1.0,0.0
1,0.597177911273,1.0,0.0
1,0.532618800789,1.0,1.0
1,0.406181217186,1.0,2.0
1,0.462091186171,1.0,1.0
1,0.416211060598,1.0,1.0
1,0.623178052439,1.0,2.0
1,0.630393174957,1.0,0.0
1,0.516135555285,1.0,1.0
1,0.542211390595,1.0,0.0
1,0.403312107752,1.0,1.0
1,0.478454962082,1.0,2.0
1,0.505084424309,1.0,1.0
1,0.656124920672,1.0,0.0
1,0.457608591823,0.0,0.0
1,0.532303293934,1.0,2.0
1,0.640543933943,1.0,1.0
1,0.529404889894,1.0,0.0
1,0.425281439559,1.0,2.0
1,0.681329009429,1.0,0.0
1,0.482344287928,1.0,1.0
1,0.516708891824,1.0,2.0
1,0.544877401277,1.0,0.0
1,0.440842137163,1.0,0.0
1,0.424435150126,1.0,1.0
1,0.802585003476,1.0,1.0
1,0.606622964711,1.0,1.0
1,0.575997621228,1.0,0.0
1,0.671162884741,0.0,1.0
1,0.402179546407,0.0,0.0
1,0.73739932802,1.0,2.0
1,0.579976528461,1.0,2.0
1,0.567802195961,1.0,0.0
1,0.45262178556,1.0,1.0
1,0.721364528712,1.0,2.0
1,0.632119382441,1.0,1.0
1,0.438700110812,1.0,2.0
1,0.441886029104,1.0,0.0
1,0.47623918204,1.0,0.0
1,0.536838942047,1.0,2.0
1,0.501647059893,1.0,2.0
1,0.450479300402,1.0,0.0
1,0.54750956381,1.0,1.0
1,0.558178388426,1.0,2.0
1,0.594040487194,1.0,2.0
1,0.556175970472,1.0,2.0
1,0.472016439671,1.0,2.0
1,0.534459050818,1.0,2.0
1,0.479858735998,1.0,0.0
1,0.482120189597,1.0,0.0
1,0.50140306876,1.0,1.0
1,0.501809362991,1.0,1.0
1,0.372359227636,1.0,1.0
1,0.400545175929,1.0,2.0
1,0.439683818331,1.0,1.0
1,0.634104616736,1.0,1.0
1,0.530838426406,1.0,2.0
1,0.432867924639,1.0,2.0
1,0.561373288539,1.0,0.0
1,0.834800359997,1.0,0.0
1,0.473897738048,1.0,1.0
1,0.501504343905,1.0,1.0
1,0.407624998319,0.0,0.0
1,0.548689755029,1.0,0.0
1,0.563260532785,1.0,2.0
1,0.514622691539,1.0,1.0
1,0.559886083458,1.0,0.0
1,0.404142659143,1.0,1.0
1,0.520611441767,1.0,2.0
1,0.4672737777,1.0,1.0
1,0.426341315178,1.0,1.0
1,0.431089194215,1.0,2.0
1,0.535498035228,1.0,0.0
1,0.431273171358,1.0,1.0
1,0.472765410697,1.0,2.0
1,0.379383368345,0.0,0.0
1,0.534425268313,1.0,0.0
1,0.619262797918,1.0,0.0
1,0.550697996034,1.0,1.0
1,0.484260097626,1.0,1.0
1,0.420144837102,1.0,2.0
1,0.424075637668,1.0,2.0
1,0.463574122521,1.0,1.0
1,0.639743609951,1.0,1.0
1,0.746360184785,1.0,0.0
1,0.449108558649,1.0,2.0
1,0.51875896682,1.0,0.0
1,0.611692977312,1.0,0.0
1,0.487340238018,1.0,0.0
1,0.40374587226,1.0,1.0
1,0.39507549048,1.0,2.0
1,0.562883935141,1.0,0.0
1,0.376194918106,1.0,1.0
1,0.521897870043,1.0,2.0
1,0.594856372045,1.0,0.0
1,0.521382438354,1.0,2.0
1,0.442914486892,1.0,2.0
1,0.532268044641,1.0,0.0
1,0.452475451311,1.0,1.0
1,0.540492310975,1.0,1.0
1,0.569982075525,1.0,0.0
1,0.518890127365,1.0,2.0
1,0.474349882992,1.0,0.0
1,0.401213838893,1.0,2.0
1,0.426550464996,1.0,2.0
1,0.455727794266,1.0,1.0
1,0.449035651283,1.0,2.0
1,0.507679480419,1.0,0.0
1,0.58723304735,1.0,0.0
1,0.453067408642,1.0,0.0
1,0.52919459129,1.0,0.0
1,0.601457625671,1.0,1.0
1,0.415874311337,1.0,1.0
1,0.43449130618,1.0,2.0
1,0.419988729409,1.0,1.0
1,0.35959831404,1.0,2.0
1,0.389823156351,1.0,2.0
1,0.368654614082,1.0,1.0
1,0.534090736182,1.0,0.0
1,0.35558557912,1.0,2.0
1,0.427572436543,1.0,1.0
1,0.389546709062,1.0,1.0
1,0.416486065107,1.0,1.0
1,0.454578985242,1.0,2.0
1,0.393455639714,1.0,2.0
1,0.407228538606,1.0,2.0
1,0.417804487923,1.0,2.0
1,0.442248704203,1.0,1.0
1,0.424950317814,1.0,1.0
1,0.342078340429,1.0,1.0
1,0.552182189174,1.0,0.0
1,0.338502375947,1.0,2.0
1,0.613515209698,1.0,0.0
1,0.416293802133,1.0,2.0
1,0.32926848263,1.0,2.0
1,0.358445251084,1.0,2.0
1,0.358792704137,1.0,1.0
