subj_id,rt,response,nr_targets
pilot_6,0.694745761216,1.0,2.0
pilot_6,0.640784837084,1.0,1.0
pilot_6,0.737398132959,1.0,1.0
pilot_6,0.503608431332,1.0,2.0
pilot_6,0.691803883728,1.0,2.0
pilot_6,0.715485154022,1.0,1.0
pilot_6,0.695390338326,1.0,1.0
pilot_6,0.539415569147,1.0,1.0
pilot_6,0.556385506607,1.0,1.0
pilot_6,0.783353482438,1.0,2.0
pilot_6,0.658348885775,1.0,1.0
pilot_6,0.638591950546,1.0,1.0
pilot_6,0.453386198012,1.0,1.0
pilot_6,0.566593873351,1.0,1.0
pilot_6,0.681595357809,1.0,2.0
pilot_6,0.655718063713,1.0,1.0
pilot_6,0.623135238375,1.0,2.0
pilot_6,0.831673139664,1.0,2.0
pilot_6,0.449183882387,1.0,1.0
pilot_6,0.476219375935,1.0,1.0
pilot_6,0.401730608182,1.0,1.0
pilot_6,0.595802627269,1.0,1.0
pilot_6,0.62118076277,1.0,1.0
pilot_6,0.778893904057,1.0,2.0
pilot_6,0.611055570065,1.0,1.0
pilot_6,0.771460670369,1.0,1.0
pilot_6,0.645035791075,1.0,2.0
pilot_6,0.647286456716,1.0,1.0
pilot_6,0.768885959426,1.0,2.0
pilot_6,0.705500293998,0.0,2.0
pilot_6,0.56328649448,1.0,1.0
pilot_6,1.09510477913,1.0,2.0
pilot_6,0.710285428961,1.0,2.0
pilot_6,0.646810916368,1.0,1.0
pilot_6,0.742428752435,1.0,2.0
pilot_6,0.564965422679,1.0,1.0
pilot_6,0.642451648572,1.0,1.0
pilot_6,0.671981948287,1.0,1.0
pilot_6,0.683055060423,1.0,2.0
pilot_6,0.545928207852,1.0,2.0
pilot_6,0.633738065406,1.0,1.0
pilot_6,0.970932518988,1.0,1.0
pilot_6,0.617427854914,1.0,2.0
pilot_6,0.658216955841,1.0,2.0
pilot_6,0.6427619293,1.0,1.0
pilot_6,0.992044801931,1.0,2.0
pilot_6,0.795705806181,1.0,2.0
pilot_6,0.595483874623,1.0,1.0
pilot_6,0.632806652173,1.0,2.0
pilot_6,0.577991614902,1.0,2.0
pilot_6,0.649187371178,1.0,1.0
pilot_6,0.595483922269,1.0,2.0
pilot_6,0.642316361846,1.0,2.0
pilot_6,0.918200476112,1.0,2.0
pilot_6,0.563963732106,1.0,2.0
pilot_6,0.463777323037,1.0,2.0
1,0.931669244615,1.0,1.0
1,1.23783250134,1.0,1.0
1,1.68016932262,0.0,2.0
1,1.67273114537,1.0,2.0
1,0.850260244784,1.0,1.0
1,1.55217548132,1.0,2.0
1,1.3511491362,1.0,2.0
1,0.882803602755,1.0,2.0
1,0.80133200936,1.0,2.0
1,1.02923238417,1.0,1.0
1,0.970593520135,1.0,2.0
1,0.865479453234,1.0,1.0
1,0.623093769304,1.0,1.0
1,0.662264531886,1.0,1.0
1,0.727830788557,1.0,1.0
1,0.561500135183,1.0,1.0
1,0.744903315121,1.0,2.0
1,1.10838448431,1.0,2.0
1,0.466030890559,1.0,1.0
1,0.660141261178,1.0,1.0
1,0.77680417274,1.0,1.0
1,0.82607316853,1.0,2.0
1,0.837864402711,1.0,1.0
1,0.611256764867,1.0,1.0
1,0.516053098938,1.0,1.0
1,0.728478439254,1.0,2.0
1,0.771731442554,1.0,1.0
1,0.656309899801,1.0,2.0
1,0.688421653569,1.0,2.0
1,0.826942869142,1.0,2.0
1,1.30431970078,1.0,1.0
1,0.763860151972,1.0,2.0
1,0.774006831038,1.0,2.0
1,0.665168353458,1.0,1.0
1,0.74870554106,1.0,2.0
1,0.650475139686,1.0,2.0
1,0.514516634837,1.0,1.0
1,0.538661507584,1.0,1.0
1,0.673403842738,1.0,1.0
1,0.612135018469,1.0,2.0
1,0.5551648767,1.0,1.0
1,0.472257805668,1.0,1.0
1,0.805608657829,1.0,1.0
1,0.950218791622,1.0,1.0
1,0.75508680343,1.0,1.0
1,0.847178922428,1.0,2.0
1,0.594063499913,1.0,1.0
1,0.866705360706,1.0,2.0
1,0.51759649608,1.0,2.0
1,0.632185735449,1.0,2.0
1,0.715074329331,1.0,1.0
1,0.748750707819,1.0,2.0
1,0.578664396715,1.0,2.0
1,0.511847869857,1.0,2.0
1,0.664662131574,1.0,1.0
1,0.869344839928,1.0,1.0
1,0.671911156955,1.0,1.0
1,0.585458501664,1.0,2.0
1,0.561295638079,1.0,1.0
1,0.772240634004,1.0,1.0
1,0.859568947446,1.0,2.0
1,0.4691211584,1.0,1.0
1,0.528363904727,1.0,2.0
1,0.928998026036,0.0,2.0
1,0.926521038404,1.0,2.0
1,1.13244222998,1.0,2.0
1,0.74734669707,1.0,1.0
1,0.703463112746,1.0,2.0
1,0.581855627708,1.0,2.0
1,0.588418500454,1.0,2.0
1,0.553257808846,1.0,1.0
1,0.625946633882,1.0,1.0
1,0.467073402528,1.0,1.0
1,0.568882432359,1.0,1.0
1,0.645053210115,1.0,2.0
1,0.504904748726,1.0,2.0
1,1.1191289766,1.0,2.0
1,0.885915341685,1.0,1.0
1,0.705357478859,1.0,1.0
1,0.517316421669,1.0,1.0
1,0.759057049683,1.0,2.0
1,0.585840340369,1.0,1.0
1,0.567494537288,1.0,2.0
1,0.838447227885,1.0,1.0
1,1.04618517429,1.0,1.0
1,0.698865161525,1.0,2.0
1,0.645416136496,1.0,2.0
1,0.699482021533,1.0,1.0
1,0.901937019255,1.0,2.0
1,0.791001313977,1.0,2.0
1,1.66528849823,1.0,1.0
1,0.743560367962,1.0,1.0
1,1.16907649247,1.0,2.0
1,0.515583668326,1.0,1.0
1,0.650242209158,1.0,1.0
1,0.593241345166,1.0,2.0
1,0.793322772719,1.0,1.0
1,1.26091682367,1.0,2.0
1,0.747469598617,1.0,2.0
1,0.864583815506,1.0,2.0
1,0.559451802954,1.0,2.0
1,0.678337475256,1.0,1.0
1,0.923156200879,1.0,1.0
1,0.691799076027,1.0,2.0
1,0.932947773865,1.0,1.0
1,1.10913507247,1.0,2.0
1,0.651490589007,1.0,1.0
1,0.612698158031,1.0,1.0
1,0.54671072778,1.0,1.0
1,0.623156336049,1.0,2.0
1,0.63213437931,1.0,2.0
1,0.568395788097,1.0,2.0
1,0.508442098333,1.0,2.0
1,0.818039515216,1.0,1.0
1,0.889223261533,1.0,2.0
1,0.663782810356,0.0,1.0
1,0.662035183297,1.0,2.0
1,0.768630530569,1.0,1.0
1,0.682119265606,1.0,2.0
1,0.868496340074,1.0,2.0
1,0.709216754491,1.0,1.0
1,0.497770849761,1.0,2.0
1,0.458128301441,1.0,2.0
1,0.678165188699,1.0,2.0
1,0.592072709362,1.0,1.0
1,0.539847707871,1.0,2.0
1,0.651617555661,1.0,2.0
1,0.578973639698,1.0,1.0
1,0.915175043672,0.0,2.0
1,0.598755465719,1.0,1.0
1,0.666457752028,1.0,2.0
1,1.55953543246,0.0,2.0
1,0.96237735328,1.0,2.0
1,0.481310568954,1.0,2.0
1,0.737434529306,1.0,1.0
1,0.566903503932,1.0,2.0
1,0.614892902144,1.0,1.0
1,0.68158095039,1.0,2.0
1,0.587712347755,1.0,2.0
1,0.480921767565,0.0,1.0
1,1.50299743804,1.0,1.0
1,0.676592970965,1.0,2.0
1,0.713164195899,1.0,1.0
1,0.468774611334,1.0,1.0
1,0.596992274979,1.0,1.0
1,0.577072106549,1.0,2.0
1,0.398170225424,1.0,1.0
1,0.435519574428,0.0,1.0
1,0.473284415129,1.0,2.0
1,0.506048235853,1.0,2.0
1,0.662395560095,1.0,2.0
1,0.881082756343,1.0,1.0
1,0.449263316725,0.0,1.0
1,0.671011999759,1.0,2.0
1,0.761728853424,1.0,1.0
1,0.572104013918,1.0,2.0
1,0.466072667725,1.0,1.0
1,0.54959883602,1.0,1.0
1,0.779081781177,1.0,1.0
1,0.682091672163,1.0,2.0
1,0.529497716867,1.0,2.0
1,0.578476870462,1.0,2.0
1,0.646170231426,1.0,1.0
1,0.619998710026,1.0,2.0
1,0.532085480299,1.0,1.0
1,0.437257274854,1.0,1.0
1,0.884336635267,1.0,1.0
1,0.6393259943,1.0,2.0
1,0.734862674755,1.0,1.0
1,0.663459398798,1.0,2.0
1,0.529109545809,1.0,2.0
1,0.480354364918,1.0,1.0
1,0.469996886066,1.0,2.0
1,0.497200572805,1.0,1.0
1,0.457124989509,1.0,1.0
1,0.656471095746,1.0,1.0
1,0.496444576274,1.0,1.0
1,0.629468239451,1.0,2.0
1,0.546188420223,1.0,2.0
1,0.632876393298,0.0,1.0
1,0.583526183487,1.0,2.0
1,1.10902743145,0.0,2.0
1,0.587594924102,1.0,2.0
1,0.722592010978,1.0,2.0
1,1.04752195039,1.0,1.0
1,0.521996691241,1.0,2.0
1,0.808816391684,1.0,1.0
1,0.640628571418,1.0,2.0
1,0.743674575337,1.0,1.0
1,0.554097240049,1.0,1.0
1,0.571162596738,1.0,2.0
1,0.702843217136,1.0,1.0
1,0.710009644987,1.0,1.0
1,0.664050950989,1.0,1.0
1,0.576191672153,1.0,1.0
1,1.11130857983,1.0,2.0
1,0.675796385243,1.0,1.0
1,0.624893487315,1.0,2.0
1,0.581853842916,1.0,2.0
1,1.21695200978,1.0,2.0
1,0.634629045424,1.0,2.0
1,0.730357944019,1.0,2.0
1,0.502157610841,1.0,1.0
1,0.500808151002,1.0,1.0
1,0.560299546836,1.0,1.0
1,0.789859986806,1.0,1.0
1,0.766893930951,1.0,1.0
1,1.03919642689,1.0,2.0
1,0.801654415729,1.0,2.0
1,1.03262230156,1.0,2.0
1,0.703562017588,1.0,1.0
1,0.607191276169,1.0,1.0
1,0.750341939158,1.0,2.0
1,0.675039650028,1.0,2.0
1,0.60684692506,1.0,1.0
1,0.562329465407,1.0,1.0
1,0.782217129658,1.0,2.0
1,0.649211855765,1.0,2.0
1,0.521428706605,1.0,1.0
1,0.598370894586,1.0,1.0
1,0.914944737917,1.0,2.0
1,0.689402465956,1.0,1.0
1,0.720617366474,1.0,1.0
1,0.568268227449,1.0,1.0
1,0.696672373728,1.0,2.0
1,0.686804955898,1.0,1.0
1,0.73735101099,1.0,2.0
1,0.837659290817,1.0,1.0
1,0.575753050944,1.0,1.0
1,1.10409974201,1.0,1.0
1,0.672548734205,1.0,2.0
1,0.707952924946,1.0,1.0
1,0.565771431749,1.0,1.0
1,0.683038084055,1.0,2.0
1,0.711487751425,1.0,2.0
1,0.752779261602,1.0,2.0
1,0.562166676667,1.0,2.0
1,1.09850527989,1.0,2.0
1,0.679803329942,1.0,2.0
1,0.609337880072,1.0,1.0
1,0.608269016622,1.0,1.0
1,0.60747534968,1.0,2.0
1,1.07521803564,1.0,2.0
1,0.504437964424,1.0,1.0
1,0.648619016793,1.0,2.0
1,0.737464570702,1.0,1.0
1,0.531853596927,1.0,1.0
1,0.617419571616,1.0,1.0
1,0.580617681655,1.0,1.0
1,0.603845901918,1.0,2.0
1,0.808888627405,1.0,1.0
1,0.489613568905,1.0,2.0
1,0.534829261422,1.0,1.0
1,0.520364147538,1.0,2.0
1,0.649762023939,0.0,1.0
1,0.623638117235,1.0,1.0
1,0.62791190976,1.0,1.0
1,0.548343339964,1.0,2.0
1,0.724093883298,1.0,2.0
1,0.600825163492,1.0,1.0
1,0.761496361243,1.0,1.0
1,1.08855376492,1.0,2.0
1,1.34919777687,1.0,2.0
1,0.488456266874,1.0,1.0
1,0.847942527151,1.0,1.0
1,1.28461937961,1.0,2.0
1,0.677850794993,1.0,2.0
1,0.564828070623,1.0,2.0
1,1.1262139109,1.0,1.0
1,0.559953704927,1.0,1.0
1,0.481523780341,1.0,1.0
1,0.882897516058,1.0,2.0
1,0.7223240147,1.0,2.0
1,0.617911237772,1.0,1.0
1,0.426578238432,1.0,1.0
1,0.63072640264,1.0,1.0
1,0.955709722635,1.0,1.0
1,1.02899563209,1.0,2.0
1,0.62332411352,1.0,2.0
1,0.531453014934,0.0,1.0
1,1.06780857383,1.0,2.0
1,0.67229060737,1.0,1.0
1,0.567928808247,1.0,2.0
1,0.628334448484,1.0,1.0
1,0.71515092098,1.0,2.0
1,0.672339074401,1.0,1.0
1,0.914247762223,1.0,1.0
1,0.852295125282,1.0,2.0
1,0.494826342299,1.0,1.0
1,1.03120883464,1.0,2.0
1,0.595196307244,1.0,2.0
1,0.775429312591,1.0,2.0
1,0.812185303119,1.0,1.0
1,0.625638582409,1.0,2.0
1,0.568863736728,1.0,2.0
1,0.939338393233,1.0,1.0
1,0.580431676193,1.0,1.0
1,0.510902342779,1.0,1.0
1,0.698624203505,0.0,1.0
1,0.934121101585,1.0,2.0
1,0.50281831481,1.0,1.0
1,0.793762095593,1.0,1.0
1,0.561328739423,1.0,1.0
1,0.578177965624,1.0,1.0
1,0.80897234373,1.0,2.0
1,0.722517537652,1.0,1.0
1,0.616452924936,1.0,2.0
1,0.648853968916,1.0,2.0
1,0.627536779255,1.0,1.0
1,0.641551340974,1.0,2.0
1,0.642596334073,1.0,2.0
1,0.999411732933,1.0,2.0
1,0.535553797745,1.0,1.0
1,0.611357415677,1.0,2.0
1,0.770359281625,1.0,2.0
1,0.634720636415,1.0,1.0
1,0.608699984819,1.0,2.0
1,0.547248071045,1.0,2.0
1,0.578021314403,1.0,2.0
1,0.631209767802,1.0,2.0
1,0.537636323264,1.0,2.0
1,1.01267654047,1.0,1.0
1,0.544160868783,1.0,1.0
1,0.581279918391,1.0,1.0
1,0.587410505788,1.0,1.0
1,0.948354790904,1.0,1.0
1,1.47765666887,1.0,2.0
1,0.660664858689,1.0,1.0
1,0.759404664728,1.0,1.0
1,0.528309143818,1.0,1.0
1,0.737675319659,1.0,1.0
1,0.678921815561,1.0,1.0
1,0.506833974156,1.0,2.0
1,0.677985600283,1.0,1.0
1,0.519211600593,1.0,2.0
1,0.561619028798,1.0,1.0
1,0.426095172908,1.0,2.0
1,0.45899659807,1.0,2.0
1,0.579284631487,1.0,1.0
1,0.552401497145,1.0,2.0
1,0.93700972863,1.0,1.0
1,0.47985356093,1.0,2.0
1,0.597387400252,1.0,2.0
1,0.439265068693,1.0,1.0
1,0.80148836624,1.0,2.0
1,0.664707569027,1.0,1.0
1,0.528168383462,1.0,2.0
1,0.56044092236,0.0,1.0
1,0.936289959369,1.0,2.0
1,0.643554758077,1.0,2.0
1,0.787952573766,1.0,2.0
1,0.550893259307,1.0,1.0
1,0.70534118035,1.0,2.0
1,0.724404251087,1.0,2.0
1,0.520482567532,1.0,2.0
1,0.827884499478,1.0,1.0
1,0.748129210246,1.0,2.0
1,0.638657856849,1.0,2.0
1,0.655562701926,1.0,2.0
1,0.543605663886,1.0,2.0
2,0.534851262106,1.0,1.0
2,0.488009870966,1.0,2.0
2,0.48525859686,0.0,1.0
2,0.554298441074,1.0,2.0
2,0.522451271635,1.0,1.0
2,0.90007456271,1.0,1.0
2,0.554961548832,0.0,2.0
2,0.512277140568,1.0,2.0
2,0.419919007821,1.0,2.0
2,0.531012969055,1.0,2.0
2,0.447193775941,1.0,2.0
2,0.481052369272,1.0,1.0
2,0.692490340444,1.0,1.0
2,0.459186556244,1.0,2.0
2,0.438290666912,1.0,2.0
2,0.482826726572,0.0,2.0
2,0.880039533275,0.0,2.0
2,0.464757608987,1.0,2.0
2,0.505896128625,1.0,1.0
2,0.582764473981,1.0,2.0
2,0.503341877841,1.0,2.0
2,0.531907554635,1.0,1.0
2,0.492377181862,1.0,1.0
2,0.424729996541,1.0,2.0
2,0.480112217297,1.0,2.0
2,0.462903650083,1.0,1.0
2,0.582746777325,0.0,2.0
2,0.481229580781,1.0,1.0
2,0.405147594023,1.0,2.0
2,0.489371848971,1.0,1.0
2,0.51948215158,1.0,2.0
2,0.448199513652,1.0,1.0
2,0.631109766143,1.0,1.0
2,1.36752581917,1.0,2.0
2,0.549788613519,1.0,2.0
2,0.504882750162,1.0,1.0
2,0.516492182074,1.0,1.0
2,0.52829555263,1.0,1.0
2,0.60427135274,1.0,1.0
2,0.502556620055,1.0,1.0
2,0.95338767294,1.0,2.0
2,0.753639104103,1.0,2.0
2,0.542845955685,1.0,2.0
2,0.480797410848,0.0,1.0
2,0.555813861987,1.0,2.0
2,0.49670388514,1.0,1.0
2,0.536086224482,1.0,1.0
2,0.547000121764,1.0,2.0
2,0.486876391634,1.0,2.0
2,0.503166457492,1.0,1.0
2,0.468570242751,1.0,2.0
2,0.478417386425,1.0,1.0
2,0.535922626846,1.0,2.0
2,0.503811640243,1.0,2.0
2,0.623508584507,1.0,1.0
2,0.47043889234,1.0,1.0
2,0.511708301098,1.0,1.0
2,0.457941171966,1.0,2.0
2,0.708256452057,1.0,1.0
2,0.51654187043,1.0,1.0
2,0.452201529986,1.0,1.0
2,0.650566493845,1.0,2.0
2,0.504199518593,1.0,2.0
2,0.545841967487,1.0,2.0
2,0.409123447426,1.0,1.0
2,0.425687020357,1.0,2.0
2,0.497657348166,1.0,2.0
2,0.435688821399,1.0,2.0
2,0.532307504871,1.0,1.0
2,0.611650731287,1.0,1.0
2,0.507399054479,1.0,1.0
2,0.663818554296,1.0,2.0
2,0.402466678078,1.0,1.0
2,0.826368709236,1.0,2.0
2,0.486023052842,1.0,2.0
2,0.581343687707,1.0,2.0
2,0.474700685405,0.0,1.0
2,1.34864753967,1.0,1.0
2,0.437244936754,1.0,1.0
2,0.527238326933,1.0,1.0
2,0.443422049793,1.0,1.0
2,0.534536007073,1.0,1.0
2,0.613228860434,1.0,2.0
2,0.732169238996,1.0,2.0
2,0.453192306661,1.0,1.0
2,0.58581605726,1.0,1.0
2,0.549211241777,1.0,2.0
2,0.656171104272,1.0,1.0
2,0.570358819917,0.0,2.0
2,0.551019816755,1.0,2.0
2,0.554157535223,1.0,1.0
2,0.497261753889,1.0,2.0
2,0.473053913728,1.0,1.0
2,0.469132149462,1.0,2.0
2,0.695983090748,1.0,1.0
2,0.65145168669,1.0,1.0
2,0.448145970156,1.0,1.0
2,0.422646998969,1.0,1.0
2,0.47413886234,1.0,2.0
2,0.455925004941,1.0,2.0
2,0.650718550767,1.0,1.0
2,0.885045744981,1.0,2.0
2,0.45517856679,1.0,1.0
2,0.640396577915,1.0,1.0
2,0.512514306336,1.0,2.0
2,0.531804511957,1.0,2.0
2,0.531117770068,1.0,2.0
2,0.488268771705,1.0,1.0
2,0.449624206243,1.0,2.0
2,0.598546434622,1.0,1.0
2,0.663769117938,1.0,2.0
2,0.443531788407,1.0,1.0
2,0.594459801084,1.0,2.0
2,0.514220120281,1.0,2.0
2,0.561525286233,1.0,1.0
2,0.4649792889,1.0,2.0
2,0.616017163368,1.0,1.0
2,0.472869283466,1.0,1.0
2,0.5129962158,1.0,2.0
2,0.62354333018,1.0,1.0
2,0.484073980009,0.0,2.0
2,0.645789983976,1.0,2.0
2,0.448457928395,1.0,1.0
2,0.44933652695,1.0,2.0
2,0.449052126804,1.0,1.0
2,0.619731113236,1.0,2.0
2,0.402499692944,1.0,2.0
2,0.501149144126,0.0,2.0
2,0.849238637165,1.0,1.0
2,0.486154640427,1.0,2.0
2,0.496049987294,1.0,2.0
2,0.66964561263,1.0,1.0
2,0.43474942224,1.0,2.0
2,0.549585860604,1.0,1.0
2,0.554178187382,1.0,1.0
2,0.484187720939,1.0,1.0
2,0.49260516454,1.0,1.0
2,0.547269057232,1.0,1.0
2,0.612547008852,1.0,2.0
2,0.85286731619,1.0,2.0
2,0.581677959384,1.0,1.0
2,0.614821482269,1.0,2.0
2,0.496052687269,1.0,2.0
2,0.500737473177,1.0,2.0
2,0.543272431672,1.0,2.0
2,0.808387760821,1.0,2.0
2,0.677563848929,1.0,2.0
2,0.624844205114,1.0,2.0
2,0.448606792642,1.0,1.0
2,0.596807296991,1.0,1.0
2,0.660969757108,1.0,1.0
2,0.495711326482,1.0,1.0
2,0.719349426829,1.0,2.0
2,0.683621409917,1.0,1.0
2,0.505127767033,1.0,2.0
2,0.639259699438,0.0,2.0
2,0.480079715602,1.0,2.0
2,0.505704820425,1.0,2.0
2,0.590931588291,1.0,2.0
2,0.438087637999,1.0,1.0
2,0.407573934834,1.0,1.0
2,0.503911221306,1.0,2.0
2,0.416375195175,1.0,1.0
2,0.53345681523,1.0,1.0
2,0.542828475026,1.0,2.0
2,0.453011867183,1.0,1.0
2,0.553814770449,1.0,1.0
2,0.56207740386,1.0,1.0
2,0.777716532315,1.0,2.0
2,0.551602018451,1.0,2.0
2,0.471938446226,1.0,1.0
2,0.545829436782,1.0,2.0
2,0.52841666149,1.0,2.0
2,0.686520579807,1.0,2.0
2,0.507193379239,1.0,2.0
2,0.438376232106,1.0,2.0
2,0.468097732374,1.0,2.0
2,0.534454159019,1.0,1.0
2,0.489685826369,1.0,1.0
2,0.411274490358,1.0,1.0
2,0.524345597806,0.0,1.0
2,0.546128065971,1.0,2.0
2,0.555850842462,1.0,1.0
2,0.678830751828,1.0,1.0
2,0.442362108592,1.0,2.0
2,0.467065270915,1.0,2.0
2,0.456996558856,1.0,2.0
2,0.511188270816,1.0,1.0
2,0.516327639269,1.0,1.0
2,0.659461767301,1.0,1.0
2,0.418288427169,1.0,1.0
2,0.496367654304,0.0,2.0
2,0.602601862453,1.0,1.0
2,0.683272981196,1.0,1.0
2,0.581010930486,1.0,1.0
2,0.547017035605,1.0,2.0
2,0.671557752279,1.0,2.0
2,0.590856223001,1.0,2.0
2,0.422444368876,1.0,2.0
2,0.515954937953,1.0,2.0
2,1.18763258711,1.0,1.0
2,0.512727253155,1.0,1.0
2,0.535521755794,1.0,2.0
2,0.55318565237,1.0,1.0
2,0.520342546659,1.0,2.0
2,0.410411398128,1.0,2.0
2,0.538421579326,1.0,1.0
2,0.425192235014,1.0,2.0
2,0.53338196911,1.0,1.0
2,0.517585635429,1.0,1.0
2,0.412639441158,1.0,1.0
2,0.689952004334,1.0,2.0
2,0.499192208544,1.0,2.0
2,0.454361458481,1.0,1.0
2,0.436645956391,1.0,2.0
2,0.575631102296,1.0,1.0
2,0.471786902476,1.0,1.0
2,0.495649425065,1.0,2.0
2,0.481315400796,1.0,1.0
2,0.437070767216,1.0,1.0
2,0.433255940296,1.0,2.0
2,0.743727992207,1.0,1.0
2,0.520885511549,1.0,1.0
2,0.559881043355,0.0,1.0
2,0.469259891436,1.0,1.0
2,0.427856723113,1.0,1.0
2,0.527829867366,1.0,2.0
2,0.519003185264,1.0,1.0
2,0.560155823122,1.0,2.0
2,0.630001330575,1.0,1.0
2,0.529168700413,1.0,1.0
2,0.399604267019,1.0,2.0
2,0.502329753367,1.0,1.0
2,0.417109660261,1.0,2.0
2,0.437550027882,1.0,2.0
2,0.459048011548,0.0,1.0
2,0.548237850115,1.0,1.0
2,0.603682539106,1.0,2.0
2,0.920953457379,1.0,1.0
2,0.526976057049,1.0,2.0
2,0.492081795818,1.0,1.0
2,0.441733728506,1.0,2.0
2,0.480889155984,1.0,2.0
2,0.462499829884,1.0,2.0
2,0.641938959046,1.0,2.0
2,0.472475099175,1.0,1.0
2,0.444206722407,1.0,2.0
2,0.441505349831,1.0,2.0
2,0.435291961135,1.0,2.0
2,0.435291025143,1.0,2.0
2,0.441722349789,1.0,2.0
2,0.644980186422,1.0,2.0
2,0.538659588263,1.0,1.0
2,0.596638377404,1.0,1.0
2,0.410364451746,1.0,1.0
2,0.578080780416,1.0,2.0
2,0.468430081246,1.0,2.0
2,0.490227984089,1.0,2.0
2,0.48710699664,0.0,2.0
2,0.521192417837,1.0,2.0
2,0.403229891718,1.0,2.0
2,0.487182334754,1.0,1.0
2,0.550271482974,1.0,2.0
2,0.741574864472,1.0,1.0
2,0.452363966457,1.0,2.0
2,0.54363237146,1.0,1.0
2,0.50557437283,1.0,1.0
2,0.478308979445,1.0,1.0
2,0.726861442951,1.0,1.0
2,0.834252872208,1.0,2.0
2,0.478514309159,1.0,1.0
2,0.518400514937,1.0,1.0
2,0.499918564884,1.0,2.0
2,0.512477346683,1.0,1.0
2,0.47988203264,1.0,2.0
2,0.459571080625,1.0,2.0
2,0.882146836618,1.0,2.0
2,0.450403325733,1.0,2.0
2,0.4410756067,1.0,1.0
2,0.53465946191,1.0,1.0
2,0.554816722195,1.0,2.0
2,0.465592281955,1.0,1.0
2,0.538950216352,1.0,1.0
2,0.459525631053,1.0,2.0
2,0.488055026542,1.0,1.0
2,0.432191970311,1.0,1.0
2,0.55177326284,1.0,1.0
2,0.949989148925,1.0,2.0
2,0.566125589759,1.0,1.0
2,0.5701930263,1.0,1.0
2,0.618979224313,1.0,2.0
2,0.466947168027,1.0,2.0
2,0.552935707075,1.0,2.0
2,0.440218718765,1.0,1.0
2,0.627260883192,1.0,1.0
2,0.516047529082,1.0,2.0
2,0.642077228096,1.0,1.0
2,0.469180629007,1.0,2.0
2,0.433419867931,0.0,1.0
2,0.488743991233,1.0,1.0
2,0.449412075416,1.0,2.0
2,0.482651123401,0.0,2.0
2,0.51570391514,1.0,1.0
2,0.533668709236,1.0,1.0
2,0.583963607873,1.0,2.0
2,0.417512658469,1.0,2.0
2,0.464456546645,0.0,1.0
2,0.458825539642,1.0,1.0
2,0.489075962108,1.0,1.0
2,0.411229973601,1.0,1.0
2,0.390187070475,1.0,1.0
2,0.742415039388,1.0,2.0
2,0.579648556484,1.0,1.0
2,0.538776311164,1.0,1.0
2,0.817161837889,1.0,2.0
2,0.520791336435,1.0,2.0
2,0.57528351639,1.0,1.0
2,0.451721198506,1.0,2.0
2,0.611273109665,1.0,1.0
2,0.519425107294,1.0,1.0
2,0.432622856255,1.0,1.0
2,0.455167800068,1.0,1.0
2,0.596145077223,1.0,1.0
2,0.475239861154,1.0,1.0
2,0.652239485275,1.0,2.0
2,0.996041463492,1.0,2.0
2,0.625113437403,1.0,1.0
2,0.49763669636,1.0,2.0
2,0.568249602945,1.0,1.0
2,0.71353034842,1.0,1.0
2,0.56991164095,1.0,2.0
2,0.64642033522,1.0,2.0
2,0.657040700088,1.0,2.0
2,0.458613123642,1.0,1.0
2,0.463482194991,1.0,2.0
2,0.436866187495,1.0,1.0
2,0.457092327131,1.0,2.0
2,0.481638936104,1.0,2.0
2,0.448693693001,1.0,1.0
2,0.449856998051,1.0,2.0
2,0.527916377376,1.0,2.0
2,0.581414715039,1.0,1.0
2,0.533626025637,1.0,1.0
2,0.471730632183,1.0,1.0
2,0.469880096422,1.0,2.0
2,0.377904802425,1.0,1.0
2,0.405934159443,1.0,1.0
2,0.591932928043,1.0,2.0
2,0.385156838171,1.0,2.0
2,0.519796776619,1.0,2.0
2,0.503637893879,1.0,2.0
2,0.440768226769,1.0,1.0
2,0.487868836293,1.0,2.0
2,0.510515983144,1.0,1.0
2,0.487410764605,1.0,1.0
2,0.406632591694,1.0,2.0
2,0.456180536537,1.0,2.0
2,0.411328042677,0.0,1.0
2,0.546508222394,1.0,1.0
2,0.40246614726,1.0,2.0
3,0.712670142517,1.0,2.0
3,0.666384589322,1.0,1.0
3,0.677003595025,1.0,1.0
3,0.640336260482,1.0,1.0
3,0.894214099867,1.0,2.0
3,0.667975725994,1.0,1.0
3,0.96555396561,1.0,2.0
3,0.835209092385,1.0,2.0
3,0.688542626423,1.0,1.0
3,0.616904143843,1.0,1.0
3,0.785464112219,1.0,2.0
3,0.667007410283,1.0,2.0
3,0.651239123515,1.0,2.0
3,0.789928394556,1.0,2.0
3,0.660823682483,1.0,2.0
3,0.581039226572,1.0,1.0
3,0.949666853136,1.0,2.0
3,0.702909611204,1.0,1.0
3,0.614473959539,1.0,1.0
3,0.706837960231,1.0,1.0
3,0.707644334641,1.0,1.0
3,0.661489775391,1.0,1.0
3,0.743125711875,1.0,2.0
3,0.561449959765,1.0,1.0
3,0.679394158878,1.0,2.0
3,0.617492669481,1.0,1.0
3,0.565457016051,1.0,1.0
3,0.630431709348,1.0,2.0
3,1.01982520365,1.0,2.0
3,0.677916012791,1.0,2.0
3,0.660693828529,1.0,1.0
3,0.632936736948,1.0,1.0
3,0.741567076545,1.0,2.0
